evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-13-A2-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,institution,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[2].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-13-A2-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,contribution,contribution=10000000.0,10000000.0,5.0,0,0,rounds[13].agents[2].contribution_reasoning,I follow the SI strategy and contribute a substantial amount to maximize my cumulative payoff.,94
RB-13-A2-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,punishment,assigned_punish_total=600.0,10000000.0,5.0,0,0,rounds[13].agents[2].punishment_reasoning,Punished free-riders and rewarded high contributors to maintain consistency within the SI institution.,102
RB-13-A2-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,deanonymized_punishment,assigned_punish_total=600.0,10000000.0,5.0,0,0,rounds[13].agents[2].deanonymized_punishment_reasoning,Punished free-riders and rewarded high contributors to maintain consistency within the SI institution.,102
RB-13-A2-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,belief_strategy,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[2].belief_state.institutional_strategy,Most contributors follow the Selfish-Institutional (SI) strategy.,65
RB-13-A2-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,belief_observations,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[2].belief_state.observations,High contributors in SI are rewarded with higher payoffs.,57
RB-13-A3-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,institution,institution_choice=SI,12000000.0,4.28,0,0,rounds[13].agents[3].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-13-A3-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,contribution,contribution=12000000.0,12000000.0,4.28,0,0,rounds[13].agents[3].contribution_reasoning,"Maximize cumulative payoff by contributing a substantial amount, consistent with past behavior and peer observations.",117
RB-13-A3-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,punishment,assigned_punish_total=100.0,12000000.0,4.28,0,0,rounds[13].agents[3].punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain group cohesion and encourage cooperation.,111
RB-13-A3-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,deanonymized_punishment,assigned_punish_total=100.0,12000000.0,4.28,0,0,rounds[13].agents[3].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain group cohesion and encourage cooperation.,111
RB-13-A3-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,belief_strategy,institution_choice=SI,12000000.0,4.28,0,0,rounds[13].agents[3].belief_state.institutional_strategy,Most contributors are using the SI strategy.,44
RB-13-A3-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,belief_observations,institution_choice=SI,12000000.0,4.28,0,0,rounds[13].agents[3].belief_state.observations,High contributions from peers in round 13.,42
RB-13-A4-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,institution,institution_choice=SFI,200000.0,6.64,0,0,rounds[13].agents[4].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A4-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,contribution,contribution=200000.0,200000.0,6.64,0,0,rounds[13].agents[4].contribution_reasoning,"I contributed a moderate amount to balance my long-term interests with immediate resilience needs, considering my historical contributions and recent observations.",163
RB-13-A4-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,belief_strategy,institution_choice=SFI,200000.0,6.64,0,0,rounds[13].agents[4].belief_state.institutional_strategy,Most contributors chose the SI strategy.,40
RB-13-A4-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,belief_observations,institution_choice=SFI,200000.0,6.64,0,0,rounds[13].agents[4].belief_state.observations,High contributions were observed in the SI institution.,55
RB-13-A5-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,institution,institution_choice=SI,12000000.0,5.72,0,0,rounds[13].agents[5].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-13-A5-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,contribution,contribution=12000000.0,12000000.0,5.72,0,0,rounds[13].agents[5].contribution_reasoning,"Maximize cumulative payoff by contributing a substantial amount, consistent with my institution's and historical contribution patterns.",135
RB-13-A5-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,punishment,assigned_punish_total=15000.0,12000000.0,5.72,0,0,rounds[13].agents[5].punishment_reasoning,Punished free-riders who deviated from their stated intent and rewarded consistent contributors.,96
RB-13-A5-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,deanonymized_punishment,assigned_punish_total=15000.0,12000000.0,5.72,0,0,rounds[13].agents[5].deanonymized_punishment_reasoning,Punished free-riders who deviated from their stated intent and rewarded consistent contributors.,96
RB-13-A5-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,belief_strategy,institution_choice=SI,12000000.0,5.72,0,0,rounds[13].agents[5].belief_state.institutional_strategy,Most peers contribute significantly to the institution.,55
RB-13-A5-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,belief_observations,institution_choice=SI,12000000.0,5.72,0,0,rounds[13].agents[5].belief_state.observations,High contributors are mostly from institution SI.,49
RB-13-A6-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,institution,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[6].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-13-A6-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,contribution,contribution=10000000.0,10000000.0,5.0,0,0,rounds[13].agents[6].contribution_reasoning,"Maximize cumulative payoff by contributing a substantial amount, consistent with previous rounds and internal beliefs.",118
RB-13-A6-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,punishment,assigned_punish_total=100.0,10000000.0,5.0,0,0,rounds[13].agents[6].punishment_reasoning,"Punishing Agent 14 for inconsistent behavior, rewarding Agents 21 and 23 for their contributions.",97
RB-13-A6-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,deanonymized_punishment,assigned_punish_total=100.0,10000000.0,5.0,0,0,rounds[13].agents[6].deanonymized_punishment_reasoning,"Punishing Agent_ID_14 for inconsistent behavior, rewarding Agents 21 and 23 for their contributions.",100
RB-13-A6-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,belief_strategy,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[6].belief_state.institutional_strategy,Most contributors are using the Strategy of Institutions (SI).,62
RB-13-A6-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,belief_observations,institution_choice=SI,10000000.0,5.0,0,0,rounds[13].agents[6].belief_state.observations,High contributions from peers with institutional strategy SI.,61
RB-13-A7-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,institution,institution_choice=SFI,150000.0,5.4,0,0,rounds[13].agents[7].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A7-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,contribution,contribution=150000.0,150000.0,5.4,0,0,rounds[13].agents[7].contribution_reasoning,I contributed a moderate amount to balance my immediate needs with long-run cooperation incentives.,99
RB-13-A7-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,belief_strategy,institution_choice=SFI,150000.0,5.4,0,0,rounds[13].agents[7].belief_state.institutional_strategy,Most peers contribute highly in the same institution.,53
RB-13-A7-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,belief_observations,institution_choice=SFI,150000.0,5.4,0,0,rounds[13].agents[7].belief_state.observations,"High contributors are mostly from one institution, while low contributors are from another.",91
RB-13-A8-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,institution,institution_choice=SFI,30830.0,6.44,0,0,rounds[13].agents[8].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A8-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,contribution,contribution=30830.0,30830.0,6.44,0,0,rounds[13].agents[8].contribution_reasoning,I maintain my previous contribution level as it balances immediate resilience needs with long-run cooperation incentives.,121
RB-13-A8-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,belief_strategy,institution_choice=SFI,30830.0,6.44,0,0,rounds[13].agents[8].belief_state.institutional_strategy,Most peers contribute highly in SI institutions.,48
RB-13-A8-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,belief_observations,institution_choice=SFI,30830.0,6.44,0,0,rounds[13].agents[8].belief_state.observations,"High contributors are mostly found in SI, while SFI has low contributors.",73
RB-13-A9-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,institution,institution_choice=SFI,128246.0,5.52,0,0,rounds[13].agents[9].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-13-A9-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,contribution,contribution=128246.0,128246.0,5.52,0,0,rounds[13].agents[9].contribution_reasoning,I contribute a significant amount to maintain consistency with my previous contributions and maximize cumulative payoff.,120
RB-13-A9-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,belief_strategy,institution_choice=SFI,128246.0,5.52,0,0,rounds[13].agents[9].belief_state.institutional_strategy,Most contributors are in the SI institution.,44
RB-13-A9-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,belief_observations,institution_choice=SFI,128246.0,5.52,0,0,rounds[13].agents[9].belief_state.observations,High contributions from peers in the SI institution.,52
RB-13-A10-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,institution,institution_choice=SI,20000000.0,5.0,0,0,rounds[13].agents[10].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-13-A10-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,contribution,contribution=20000000.0,20000000.0,5.0,0,0,rounds[13].agents[10].contribution_reasoning,"Maximize cumulative payoff by contributing a substantial amount, consistent with my institution's strategy of Selfish Individualism.",132
RB-13-A10-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,punishment,assigned_punish_total=500.0,20000000.0,5.0,0,0,rounds[13].agents[10].punishment_reasoning,Punished free-riders and rewarded generous contributors.,56
RB-13-A10-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,deanonymized_punishment,assigned_punish_total=500.0,20000000.0,5.0,0,0,rounds[13].agents[10].deanonymized_punishment_reasoning,Punished free-riders and rewarded generous contributors.,56
RB-13-A10-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,belief_strategy,institution_choice=SI,20000000.0,5.0,0,0,rounds[13].agents[10].belief_state.institutional_strategy,All agents follow the same institutional strategy (SI).,55
